source_id,configuration,beta_deg,delta_H_deg,delta_a_deg,delta_r_deg,delta_d_deg,delta_f_deg,source_pdf_page,appendix_page,alpha_deg,omega_b_over_2V,zero_replicate,CA,CN,Cm,CY,Cl,Cn,qa_status
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,-0.30,,0.071,2.18,-0.092,0.111,-0.0117,0.0709,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,-0.20,,0.075,2.11,-0.088,0.026,-0.0135,0.0203,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,-0.10,,0.076,2.03,-0.102,-0.054,-0.0165,-0.0126,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,-0.05,,0.076,2.04,-0.112,-0.106,-0.0156,-0.0190,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,-0.03,,0.078,2.03,-0.127,-0.116,-0.0161,-0.0229,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.00,1,0.076,2.02,-0.157,-0.155,-0.0173,-0.0261,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.00,2,0.073,2.03,-0.158,-0.151,-0.0165,-0.0272,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.03,,0.074,2.01,-0.166,-0.145,-0.0149,-0.0298,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.05,,0.077,1.97,-0.165,-0.161,-0.0157,-0.0344,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.10,,0.079,1.95,-0.147,-0.246,-0.0185,-0.0624,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.20,,0.074,1.90,-0.222,-0.397,-0.0223,-0.1101,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.30,,0.068,1.95,-0.311,-0.521,-0.0222,-0.1468,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,45,0.40,,0.040,2.09,-0.454,-0.605,-0.0194,-0.1835,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.40,,0.049,2.27,-0.189,0.172,0.0062,0.1547,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.30,,0.057,2.18,-0.146,0.118,0.0005,0.1080,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.20,,0.062,2.13,-0.115,0.056,-0.0059,0.0690,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.10,,0.063,2.07,-0.137,-0.049,-0.0143,-0.0012,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.05,,0.061,2.08,-0.126,-0.086,-0.0163,-0.0144,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,-0.03,,0.062,2.08,-0.112,-0.099,-0.0155,-0.0195,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.00,1,0.061,2.05,-0.099,-0.149,-0.0154,-0.0219,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.00,2,0.059,2.07,-0.105,-0.155,-0.0160,-0.0251,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.03,,0.061,2.03,-0.130,-0.151,-0.0139,-0.0270,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.05,,0.063,1.96,-0.167,-0.161,-0.0206,-0.0276,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.10,,0.060,2.01,-0.174,-0.243,-0.0233,-0.0729,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.20,,0.054,1.96,-0.290,-0.396,-0.0331,-0.1323,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.30,,0.051,2.04,-0.406,-0.496,-0.0416,-0.1720,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,50,0.40,,0.033,2.17,-0.548,-0.576,-0.0464,-0.2036,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.40,,0.049,2.31,-0.307,0.109,-0.0058,0.1216,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.30,,0.058,2.19,-0.252,0.109,0.0010,0.1020,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.20,,0.066,2.12,-0.265,0.046,0.0034,0.0533,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.10,,0.062,2.08,-0.204,-0.001,-0.0083,0.0217,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.05,,0.062,2.02,-0.213,-0.059,-0.0157,0.0083,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,-0.03,,0.060,2.01,-0.209,-0.084,-0.0154,0.0025,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.00,1,0.055,2.04,-0.166,-0.141,-0.0161,-0.0102,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.00,2,0.055,2.05,-0.171,-0.142,-0.0130,-0.0095,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.03,,0.059,2.02,-0.196,-0.136,-0.0174,-0.0230,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.05,,0.058,2.01,-0.193,-0.165,-0.0183,-0.0285,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.10,,0.062,1.95,-0.277,-0.254,-0.0288,-0.0798,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.20,,0.058,2.02,-0.410,-0.362,-0.0432,-0.1192,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.30,,0.048,2.13,-0.515,-0.417,-0.0532,-0.1429,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,106,A43,55,0.40,,0.037,2.34,-0.608,-0.475,-0.0494,-0.1674,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.40,,0.045,2.43,-0.316,0.110,-0.0127,0.1216,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.30,,0.053,2.31,-0.304,0.065,0.0050,0.0764,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.20,,0.057,2.19,-0.313,0.014,0.0051,0.0418,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.10,,0.055,2.15,-0.273,0.007,-0.0046,0.0314,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.05,,0.054,2.12,-0.251,-0.035,-0.0122,0.0083,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,-0.03,,0.056,2.07,-0.293,-0.065,-0.0186,0.0046,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.00,1,0.054,2.06,-0.286,-0.100,-0.0200,0.0035,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.00,2,0.054,2.04,-0.300,-0.094,-0.0217,0.0019,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.03,,0.058,2.02,-0.318,-0.106,-0.0219,0.0102,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.05,,0.057,2.04,-0.315,-0.124,-0.0213,0.0213,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.10,,0.057,2.04,-0.375,-0.220,-0.0271,-0.0736,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.20,,0.055,2.11,-0.481,-0.310,-0.0426,-0.1161,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.30,,0.049,2.25,-0.564,-0.369,-0.0521,-0.1356,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,60,0.40,,0.037,2.43,-0.661,-0.438,-0.0488,-0.1712,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.40,,0.045,2.50,-0.333,0.085,-0.0186,0.1214,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.30,,0.047,2.40,-0.359,0.038,0.0081,0.0759,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.20,,0.049,2.27,-0.358,-0.002,0.0056,0.0454,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.10,,0.050,2.19,-0.339,-0.038,-0.0061,0.0142,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.05,,0.050,2.13,-0.350,-0.062,-0.0170,0.0054,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,-0.03,,0.050,2.09,-0.371,-0.079,-0.0224,0.0023,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.00,1,0.056,2.07,-0.392,-0.111,-0.0243,-0.0033,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.00,2,0.053,2.06,-0.385,-0.117,-0.0237,-0.0021,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.03,,0.046,2.09,-0.380,-0.110,-0.0224,-0.0080,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.05,,0.047,2.09,-0.382,-0.119,-0.0226,-0.0160,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.10,,0.047,2.10,-0.393,-0.162,-0.0257,-0.0399,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.20,,0.043,2.17,-0.490,-0.279,-0.0380,-0.1033,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.30,,0.039,2.32,-0.594,-0.347,-0.0492,-0.1390,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,65,0.40,,0.027,2.55,-0.657,-0.414,-0.0414,-0.1767,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.40,,0.037,2.59,-0.399,0.035,-0.0219,0.0910,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.30,,0.038,2.50,-0.396,0.005,0.0031,0.0590,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.20,,0.044,2.32,-0.400,0.005,0.0021,0.0322,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.10,,0.048,2.19,-0.401,-0.078,-0.0159,0.0024,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.05,,0.049,2.13,-0.432,-0.113,-0.0287,-0.0108,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,-0.03,,0.050,2.12,-0.443,-0.108,-0.0293,-0.0180,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.00,1,0.041,2.12,-0.428,-0.136,-0.0283,-0.0237,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.00,2,0.038,2.11,-0.421,-0.132,-0.0266,-0.0185,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.03,,0.045,2.11,-0.437,-0.130,-0.0271,-0.0282,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.05,,0.043,2.13,-0.437,-0.135,-0.0253,-0.0335,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.10,,0.042,2.17,-0.448,-0.160,-0.0259,-0.0484,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.20,,0.038,2.24,-0.542,-0.216,-0.0358,-0.0861,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.30,,0.032,2.42,-0.631,-0.234,-0.0475,-0.1126,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,107,A44,70,0.40,,0.017,2.69,-0.690,-0.279,-0.0404,-0.1475,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.40,,0.048,2.63,-0.513,-0.018,-0.0161,0.0772,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.30,,0.052,2.46,-0.494,-0.047,-0.0050,0.0441,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.20,,0.058,2.31,-0.481,-0.060,-0.0074,0.0188,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.10,,0.063,2.12,-0.509,-0.095,-0.0301,-0.0082,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.05,,0.060,2.12,-0.517,-0.104,-0.0295,-0.0201,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,-0.03,,0.061,2.11,-0.529,-0.107,-0.0299,-0.0262,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.00,1,0.045,2.14,-0.528,-0.119,-0.0329,-0.0303,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.00,2,0.041,2.14,-0.512,-0.115,-0.0312,-0.0321,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.03,,0.049,2.16,-0.533,-0.116,-0.0293,-0.0364,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.05,,0.046,2.17,-0.535,-0.118,-0.0282,-0.0421,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.10,,0.045,2.19,-0.517,-0.146,-0.0256,-0.0551,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.20,,0.036,2.24,-0.608,-0.187,-0.0312,-0.0762,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.30,,0.037,2.45,-0.716,-0.203,-0.0404,-0.0973,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,75,0.40,,0.035,2.71,-0.815,-0.203,-0.0350,-0.1287,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.40,,0.053,2.57,-0.537,-0.027,-0.0243,0.0773,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.30,,0.041,2.41,-0.534,-0.076,-0.0169,0.0453,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.20,,0.051,2.28,-0.535,-0.078,-0.0204,0.0181,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.10,,0.063,2.14,-0.576,-0.097,-0.0305,-0.0061,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.05,,0.062,2.13,-0.587,-0.098,-0.0291,-0.0191,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,-0.03,,0.062,2.13,-0.601,-0.101,-0.0277,-0.0257,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.00,1,0.040,2.13,-0.603,-0.129,-0.0291,-0.0305,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.00,2,0.043,2.14,-0.622,-0.116,-0.0299,-0.0330,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.03,,0.053,2.17,-0.603,-0.099,-0.0265,-0.0351,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.05,,0.051,2.17,-0.609,-0.104,-0.0261,-0.0421,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.10,,0.042,2.19,-0.600,-0.122,-0.0267,-0.0546,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.20,,0.034,2.26,-0.660,-0.159,-0.0255,-0.0722,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.30,,0.026,2.46,-0.761,-0.183,-0.0332,-0.0944,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,80,0.40,,0.031,2.76,-0.854,-0.161,-0.0227,-0.1259,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.40,,0.061,2.46,-0.579,-0.055,-0.0411,0.0781,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.30,,0.045,2.33,-0.595,-0.093,-0.0447,0.0470,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.20,,0.056,2.21,-0.609,-0.086,-0.0389,0.0197,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.10,,0.069,2.13,-0.624,-0.090,-0.0311,-0.0041,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.05,,0.071,2.13,-0.645,-0.090,-0.0279,-0.0151,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,-0.03,,0.071,2.13,-0.651,-0.085,-0.0283,-0.0239,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.00,1,0.042,2.11,-0.670,-0.118,-0.0284,-0.0260,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.00,2,0.043,2.10,-0.665,-0.108,-0.0285,-0.0307,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.03,,0.061,2.16,-0.659,-0.072,-0.0267,-0.0354,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.05,,0.059,2.15,-0.663,-0.080,-0.0255,-0.0420,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.10,,0.052,2.18,-0.663,-0.096,-0.0238,-0.0543,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.20,,0.034,2.25,-0.703,-0.130,-0.0229,-0.0718,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.30,,0.014,2.44,-0.789,-0.159,-0.0249,-0.0897,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,108,A45,85,0.40,,0.022,2.75,-0.872,-0.111,-0.0138,-0.1186,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.40,,0.042,2.42,-0.623,-0.099,-0.0507,0.0739,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.30,,0.033,2.29,-0.635,-0.101,-0.0498,0.0474,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
NASA_CR_3608,Basic F-18,10,0,0,0,0,0,109,A46,90,-0.20,,0.039,2.19,-0.666,-0.107,-0.0411,0.0216,PAGE_IMAGE_CROSSCHECKED_NOT_DOUBLE_KEYED
