point,factor,mode,real_per_s,imag_rad_s,abs_difference_to_chosen
130,10,C+,-0.3711544313958357,5.7331051921727454,2.709E-007
130,10,C-,-0.3711544313958357,-5.7331051921727454,2.709E-007
130,10,A+,-0.45220084569182656,0.52909007939145591,5.596E-003
130,10,A-,-0.45220084569182656,-0.52909007939145591,5.596E-003
130,10,D,-0.94207960742073282,0,1.101E-004
130,3,E,0.011627828364774344,0,2.278E-005
130,3,B+,-0.0083293672474127334,0.11109800371566322,3.974E-006
130,3,B-,-0.0083293672474127334,-0.11109800371566322,3.974E-006
130,3,C+,-0.37115446339409747,5.733105246320636,2.285E-007
130,3,C-,-0.37115446339409747,-5.733105246320636,2.285E-007
130,3,A+,-0.45228378330067254,0.5239464321648708,4.521E-004
130,3,A-,-0.45228378330067254,-0.5239464321648708,4.521E-004
130,3,D,-0.94218088193453664,0,8.784E-006
130,1,E,0.011650607804707237,0,0.000E+000
130,1,B+,-0.00832957025611267,0.1110940351739424,0.000E+000
130,1,B-,-0.00832957025611267,-0.1110940351739424,0.000E+000
130,1,C+,-0.37115469059084205,5.7331052710233177,0.000E+000
130,1,C-,-0.37115469059084205,-5.7331052710233177,0.000E+000
130,1,A+,-0.45229279300528158,0.52349439015476773,0.000E+000
130,1,A-,-0.45229279300528158,-0.52349439015476773,0.000E+000
130,1,D,-0.94218966618069466,0,0.000E+000
130,0.33333333333333331,E,0.011653179635489612,0,2.572E-006
130,0.33333333333333331,B+,-0.0083295907651531644,0.1110936490464145,3.867E-007
130,0.33333333333333331,B-,-0.0083295907651531644,-0.1110936490464145,3.867E-007
130,0.33333333333333331,C+,-0.371155092332659,5.7331037340819968,1.589E-006
130,0.33333333333333331,C-,-0.371155092332659,-5.7331037340819968,1.589E-006
130,0.33333333333333331,A+,-0.45228510318582393,0.52344666227253511,4.834E-005
130,0.33333333333333331,A-,-0.45228510318582393,-0.52344666227253511,4.834E-005
130,0.33333333333333331,D,-0.94219069528666355,0,1.029E-006
130,0.1,E,0.011653537964263388,0,2.930E-006
130,0.1,B+,-0.0083293959668399968,0.11109337995134921,6.780E-007
130,0.1,B-,-0.0083293959668399968,-0.11109337995134921,6.780E-007
130,0.1,C+,-0.37115456187153534,5.73310735619196,2.089E-006
130,0.1,C-,-0.37115456187153534,-5.73310735619196,2.089E-006
130,0.1,A+,-0.45228178234743366,0.52344198759125826,5.355E-005
130,0.1,A-,-0.45228178234743366,-0.52344198759125826,5.355E-005
130,0.1,D,-0.94219059729972943,0,9.311E-007
130,0.03,E,0.011649990456981127,0,6.173E-007
130,0.03,B+,-0.0083284015311338,0.11109371721546918,1.211E-006
130,0.03,B-,-0.0083284015311338,-0.11109371721546918,1.211E-006
130,0.03,C+,-0.371154487888009,5.7331295987478867,2.433E-005
130,0.03,C-,-0.371154487888009,-5.7331295987478867,2.433E-005
130,0.03,A+,-0.45230884432581947,0.52343342361599188,6.304E-005
130,0.03,A-,-0.45230884432581947,-0.52343342361599188,6.304E-005
130,0.03,D,-0.94219154416637507,0,1.878E-006
130,0.01,E,0.011652715021871108,0,2.107E-006
130,0.01,B+,-0.0083288932453053077,0.11109264282024836,1.548E-006
130,0.01,B-,-0.0083288932453053077,-0.11109264282024836,1.548E-006
130,0.01,C+,-0.3711701303851192,5.7330095487109318,9.696E-005
130,0.01,C-,-0.3711701303851192,-5.7330095487109318,9.696E-005
130,0.01,A+,-0.4521796095294332,0.52347135043732551,1.155E-004
130,0.01,A-,-0.4521796095294332,-0.52347135043732551,1.155E-004
130,0.01,D,-0.9421882931808917,0,1.373E-006
130,0.003,E,0.011648270074840802,0,2.338E-006
130,0.003,B+,-0.0083220070771689129,0.11108535196149744,1.152E-005
130,0.003,B-,-0.0083220070771689129,-0.11108535196149744,1.152E-005
130,0.003,C+,-0.37123212099365505,5.73365165381031,5.518E-004
130,0.003,C-,-0.37123212099365505,-5.73365165381031,5.518E-004
130,0.003,A+,-0.45268770675260406,0.52332111396825454,4.313E-004
130,0.003,A-,-0.45268770675260406,-0.52332111396825454,4.313E-004
130,0.003,D,-0.94220838516648742,0,1.872E-005
150,100,E,-0.00055899975273382494,0,4.299E-005
150,100,B+,-0.0084746645970293,0.11741028233328338,1.891E-003
150,100,B-,-0.0084746645970293,-0.11741028233328338,1.891E-003
150,100,A+,-0.23232689726524608,1.4379714237757106,8.138E-002
150,100,A-,-0.23232689726524608,-1.4379714237757106,8.138E-002
150,100,C+,-0.29782913380655418,4.73957654443039,2.719E-005
150,100,C-,-0.29782913380655418,-4.73957654443039,2.719E-005
150,100,D,-0.759495403526505,0,2.834E-005
150,30,E,-0.000598275639306169,0,3.711E-006
150,30,B+,-0.00834322777780841,0.11568703977273374,1.624E-004
150,30,B-,-0.00834322777780841,-0.11568703977273374,1.624E-004
150,30,A+,-0.2329851283264274,1.3619692943636528,5.371E-003
150,30,A-,-0.2329851283264274,-1.3619692943636528,5.371E-003
150,30,C+,-0.29782985906115189,4.7396012209210081,2.515E-006
150,30,C-,-0.29782985906115189,-4.7396012209210081,2.515E-006
150,30,D,-0.75946923803151911,0,2.174E-006
150,10,E,-0.00060159160945292352,0,3.950E-007
150,10,B+,-0.0083344075815479039,0.11554269697890274,1.781E-005
150,10,B-,-0.0083344075815479039,-0.11554269697890274,1.781E-005
150,10,A+,-0.2330401470304661,1.3571709821604387,5.726E-004
150,10,A-,-0.2330401470304661,-1.3571709821604387,5.726E-004
150,10,C+,-0.29782995131124923,4.7396034169114074,4.188E-007
150,10,C-,-0.29782995131124923,-4.7396034169114074,4.188E-007
150,10,D,-0.75946728495181759,0,2.214E-007
150,3,E,-0.00060196409806392793,0,2.252E-008
150,3,B+,-0.008333438816750121,0.11552634447672189,1.433E-006
150,3,B-,-0.008333438816750121,-0.11552634447672189,1.433E-006
150,3,A+,-0.23304626931870648,1.3566450905576244,4.674E-005
150,3,A-,-0.23304626931870648,-1.3566450905576244,4.674E-005
150,3,C+,-0.29782999539741678,4.7396037171722138,3.236E-007
150,3,C-,-0.29782999539741678,-4.7396037171722138,3.236E-007
150,3,D,-0.7594670731296197,0,9.582E-009
150,1,E,-0.00060198662303175509,0,0.000E+000
150,1,B+,-0.0083333362552611666,0.11552491507065854,0.000E+000
150,1,B-,-0.0083333362552611666,-0.11552491507065854,0.000E+000
150,1,A+,-0.23304976709451292,1.3565984769197534,0.000E+000
150,1,A-,-0.23304976709451292,-1.3565984769197534,0.000E+000
150,1,C+,-0.29782967199246657,4.7396037289906907,0.000E+000
150,1,C-,-0.29782967199246657,-4.7396037289906907,0.000E+000
150,1,D,-0.7594670635474341,0,0.000E+000
150,0.33333333333333331,E,-0.00060195397427043778,0,3.265E-008
150,0.33333333333333331,B+,-0.0083333535209235646,0.11552475885827895,1.572E-007
150,0.33333333333333331,B-,-0.0083333535209235646,-0.11552475885827895,1.572E-007
150,0.33333333333333331,A+,-0.23304925415548144,1.3565934353587061,5.068E-006
150,0.33333333333333331,A-,-0.23304925415548144,-1.3565934353587061,5.068E-006
150,0.33333333333333331,C+,-0.29783019045098214,4.7396034215692371,6.027E-007
150,0.33333333333333331,C-,-0.29783019045098214,-4.7396034215692371,6.027E-007
150,0.33333333333333331,D,-0.75946708518883854,0,2.164E-008
150,0.1,E,-0.00060203361674985017,0,4.699E-008
150,0.1,B+,-0.0083331324342507881,0.1155247943259665,2.369E-007
150,0.1,B-,-0.0083331324342507881,-0.1155247943259665,2.369E-007
150,0.1,A+,-0.23307713766677535,1.3565871190329202,2.963E-005
150,0.1,A-,-0.23307713766677535,-1.3565871190329202,2.963E-005
150,0.1,C+,-0.29782874130301962,4.739607977745786,4.349E-006
150,0.1,C-,-0.29782874130301962,-4.739607977745786,4.349E-006
150,0.1,D,-0.75946716180135865,0,9.825E-008
150,0.03,E,-0.00060252378872083148,0,5.372E-007
150,0.03,B+,-0.0083332426390009713,0.11552456612250486,3.613E-007
150,0.03,B-,-0.0083332426390009713,-0.11552456612250486,3.613E-007
150,0.03,A+,-0.23300970048269604,1.356600275832224,4.011E-005
150,0.03,A-,-0.23300970048269604,-1.356600275832224,4.011E-005
150,0.03,C+,-0.29782223701948229,4.73960066966907,8.040E-006
150,0.03,C-,-0.29782223701948229,-4.73960066966907,8.040E-006
150,0.03,D,-0.75946726825063449,0,2.047E-007
150,0.01,E,-0.0006015560876588454,0,4.305E-007
150,0.01,B+,-0.0083322621346386024,0.1155254071961322,1.181E-006
150,0.01,B-,-0.0083322621346386024,-0.1155254071961322,1.181E-006
150,0.01,A+,-0.23326555115103198,1.3565474671570192,2.217E-004
150,0.01,A-,-0.23326555115103198,-1.3565474671570192,2.217E-004
150,0.01,C+,-0.29783793381093815,4.7395950360654933,1.199E-005
150,0.01,C-,-0.29783793381093815,-4.7395950360654933,1.199E-005
150,0.01,D,-0.75946738298394656,0,3.194E-007
150,0.003,E,-0.000595269865290309,0,6.717E-006
150,0.003,B+,-0.0083329965807514075,0.1155264431062458,1.565E-006
150,0.003,B-,-0.0083329965807514075,-0.1155264431062458,1.565E-006
150,0.003,A+,-0.23362795912367884,1.3564781019002976,5.906E-004
150,0.003,A-,-0.23362795912367884,-1.3564781019002976,5.906E-004
150,0.003,C+,-0.29790334607821667,4.7396060709493995,7.371E-005
150,0.003,C-,-0.29790334607821667,-4.7396060709493995,7.371E-005
150,0.003,D,-0.75946886854704843,0,1.805E-006
165,100,E,-8.4080114027825737E-05,0,5.357E-005
165,100,B+,-0.0073810481248200149,0.12001934056155522,2.293E-003
165,100,B-,-0.0073810481248200149,-0.12001934056155522,2.293E-003
165,100,A+,-0.20893694626079984,1.4980128645684996,6.439E-003
165,100,A-,-0.20893694626079984,-1.4980128645684996,6.439E-003
165,100,C+,-0.28398644470874751,4.5580307096254842,1.731E-003
165,100,C-,-0.28398644470874751,-4.5580307096254842,1.731E-003
165,100,D,-0.73585022732244276,0,9.117E-005
165,30,E,-4.62094793027289E-05,0,1.570E-005
165,30,B+,-0.0074178491002504076,0.11792155961189259,1.945E-004
165,30,B-,-0.0074178491002504076,-0.11792155961189259,1.945E-004
165,30,A+,-0.20941481386928879,1.5038531796010934,5.793E-004
165,30,A-,-0.20941481386928879,-1.5038531796010934,5.793E-004
165,30,C+,-0.2839183679833942,4.5568138680805115,5.123E-004
165,30,C-,-0.2839183679833942,-4.5568138680805115,5.123E-004
165,30,D,-0.7359146749467117,0,2.672E-005
165,10,E,-3.5376304345089151E-05,0,4.865E-006
165,10,B+,-0.0074208505153269674,0.11774836462614481,2.132E-005
165,10,B-,-0.0074208505153269674,-0.11774836462614481,2.132E-005
165,10,A+,-0.20945704766913542,1.5043670231715802,6.375E-005
165,10,A-,-0.20945704766913542,-1.5043670231715802,6.375E-005
165,10,C+,-0.2838988959021076,4.55646158078649,1.595E-004
165,10,C-,-0.2838988959021076,-4.55646158078649,1.595E-004
165,10,D,-0.73593308260147572,0,8.316E-006
165,3,E,-3.1587981488022713E-05,0,1.076E-006
165,3,B+,-0.0074211885581216882,0.11772877180997815,1.720E-006
165,3,B-,-0.0074211885581216882,-0.11772877180997815,1.720E-006
165,3,A+,-0.20946204732043397,1.5044254703615227,5.105E-006
165,3,A-,-0.20946204732043397,-1.5044254703615227,5.105E-006
165,3,C+,-0.28389210093390288,4.5563377842142652,3.549E-005
165,3,C-,-0.28389210093390288,-4.5563377842142652,3.549E-005
165,3,D,-0.73593955361822538,0,1.845E-006
165,1,E,-3.0511566685229584E-05,0,0.000E+000
165,1,B+,-0.0074212161429573487,0.11772705159616459,0.000E+000
165,1,B-,-0.0074212161429573487,-0.11772705159616459,0.000E+000
165,1,A+,-0.20946284774967922,1.5044305119466501,0.000E+000
165,1,A-,-0.20946284774967922,-1.5044305119466501,0.000E+000
165,1,C+,-0.28389015325705858,4.55630234827637,0.000E+000
165,1,C-,-0.28389015325705858,-4.55630234827637,0.000E+000
165,1,D,-0.73594139879158038,0,0.000E+000
165,0.33333333333333331,E,-3.0147425116538453E-05,0,3.641E-007
165,0.33333333333333331,B+,-0.0074211962839447051,0.11772687361192763,1.791E-007
165,0.33333333333333331,B-,-0.0074211962839447051,-0.11772687361192763,1.791E-007
165,0.33333333333333331,A+,-0.20946696389000746,1.5044303968067176,4.118E-006
165,0.33333333333333331,A-,-0.20946696389000746,-1.5044303968067176,4.118E-006
165,0.33333333333333331,C+,-0.283889517418761,4.5562906162682726,1.175E-005
165,0.33333333333333331,C-,-0.283889517418761,-4.5562906162682726,1.175E-005
165,0.33333333333333331,D,-0.7359420264120986,0,6.276E-007
165,0.1,E,-3.0024696308655042E-05,0,4.869E-007
165,0.1,B+,-0.0074212191177380985,0.11772684238773279,2.092E-007
165,0.1,B-,-0.0074212191177380985,-0.11772684238773279,2.092E-007
165,0.1,A+,-0.20946317369290635,1.5044308666259394,4.817E-007
165,0.1,A-,-0.20946317369290635,-1.5044308666259394,4.817E-007
165,0.1,C+,-0.28388926347699489,4.5562864566431847,1.592E-005
165,0.1,C-,-0.28388926347699489,-4.5562864566431847,1.592E-005
165,0.1,D,-0.73594219466058652,0,7.959E-007
165,0.03,E,-2.9988265161663363E-05,0,5.233E-007
165,0.03,B+,-0.0074211628736762826,0.11772686948181138,1.897E-007
165,0.03,B-,-0.0074211628736762826,-0.11772686948181138,1.897E-007
165,0.03,A+,-0.20947283309109938,1.5044290706960548,1.009E-005
165,0.03,A-,-0.20947283309109938,-1.5044290706960548,1.009E-005
165,0.03,C+,-0.28388922252972676,4.55628511463367,1.726E-005
165,0.03,C-,-0.28388922252972676,-4.55628511463367,1.726E-005
165,0.03,D,-0.73594230448576592,0,9.057E-007
165,0.01,E,-2.99706010253858E-05,0,5.410E-007
165,0.01,B+,-0.0074218455330796324,0.11772641273854451,8.968E-007
165,0.01,B-,-0.0074218455330796324,-0.11772641273854451,8.968E-007
165,0.01,A+,-0.20934926741299015,1.5044526523640567,1.157E-004
165,0.01,A-,-0.20934926741299015,-1.5044526523640567,1.157E-004
165,0.01,C+,-0.2838891897889555,4.5562848906460491,1.748E-005
165,0.01,C-,-0.2838891897889555,-4.5562848906460491,1.748E-005
165,0.01,D,-0.735942303939852,0,9.051E-007
165,0.003,E,-2.9971851379329322E-05,0,5.397E-007
165,0.003,B+,-0.0074248907124966346,0.11772471034722287,4.357E-006
165,0.003,B-,-0.0074248907124966346,-0.11772471034722287,4.357E-006
165,0.003,A+,-0.20882017677075124,1.5045497463020991,6.536E-004
165,0.003,A-,-0.20882017677075124,-1.5045497463020991,6.536E-004
165,0.003,C+,-0.283889190378532,4.5562846274049233,1.775E-005
165,0.003,C-,-0.283889190378532,-4.5562846274049233,1.775E-005
165,0.003,D,-0.73594231776223817,0,9.190E-007
199,100,B+,-0.0035799971788538594,0.12195847914796665,4.478E-004
199,100,B-,-0.0035799971788538594,-0.12195847914796665,4.478E-004
199,100,E,-0.0169707440992994,0,1.063E-003
199,100,C+,-0.47675735214026,7.5498402715588959,3.989E-005
199,100,C-,-0.47675735214026,-7.5498402715588959,3.989E-005
199,100,A+,-1.2437494873376682,1.5959745378450139,2.574E-001
199,100,A-,-1.2437494873376682,-1.5959745378450139,2.574E-001
199,100,D,-1.4723723982491126,0,8.310E-004
199,30,B+,-0.0036515520653721883,0.12156187504431813,4.485E-005
199,30,B-,-0.0036515520653721883,-0.12156187504431813,4.485E-005
199,30,E,-0.017921104407127592,0,1.121E-004
199,30,C+,-0.47675678062195581,7.5498775046123825,2.660E-006
199,30,C-,-0.47675678062195581,-7.5498775046123825,2.660E-006
199,30,A+,-1.2444847619343489,1.8215548382133124,3.178E-002
199,30,A-,-1.2444847619343489,-1.8215548382133124,3.178E-002
199,30,D,-1.471630161944133,0,8.872E-005
199,10,B+,-0.0036609143775844328,0.12152305026789852,4.911E-006
199,10,B-,-0.0036609143775844328,-0.12152305026789852,4.911E-006
199,10,E,-0.018020776975319553,0,1.247E-005
199,10,C+,-0.47675670526737846,7.549880762491652,6.456E-007
199,10,C-,-0.47675670526737846,-7.549880762491652,6.456E-007
199,10,A+,-1.2445453313982824,1.8497719302078806,3.568E-003
199,10,A-,-1.2445453313982824,-1.8497719302078806,3.568E-003
199,10,D,-1.4715510690801821,0,9.631E-006
199,3,B+,-0.0036619936373600776,0.12151861991042626,3.512E-007
199,3,B-,-0.0036619936373600776,-0.12151861991042626,3.512E-007
199,3,E,-0.018032160909641815,0,1.089E-006
199,3,C+,-0.4767566549854218,7.5498810985162308,9.611E-007
199,3,C-,-0.4767566549854218,-7.5498810985162308,9.611E-007
199,3,A+,-1.244550785571463,1.8530503462987564,2.894E-004
199,3,A-,-1.244550785571463,-1.8530503462987564,2.894E-004
199,3,D,-1.4715421061234772,0,6.679E-007
199,1,B+,-0.0036620859154698868,0.12151828108602813,0.000E+000
199,1,B-,-0.0036620859154698868,-0.12151828108602813,0.000E+000
199,1,E,-0.018033250335655324,0,0.000E+000
199,1,C+,-0.47675650250514151,7.54988014956254,0.000E+000
199,1,C-,-0.47675650250514151,-7.54988014956254,0.000E+000
199,1,A+,-1.2445536368877526,1.8533397064294512,0.000E+000
199,1,A-,-1.2445536368877526,-1.8533397064294512,0.000E+000
199,1,D,-1.4715414381784608,0,0.000E+000
199,0.33333333333333331,B+,-0.0036620726639683019,0.12151819889915422,8.325E-008
199,0.33333333333333331,B-,-0.0036620726639683019,-0.12151819889915422,8.325E-008
199,0.33333333333333331,E,-0.018033239486354026,0,1.085E-008
199,0.33333333333333331,C+,-0.47675672749532727,7.5498817838972769,1.650E-006
199,0.33333333333333331,C-,-0.47675672749532727,-7.5498817838972769,1.650E-006
199,0.33333333333333331,A+,-1.2445649431165888,1.853374742459164,3.682E-005
199,0.33333333333333331,A-,-1.2445649431165888,-1.853374742459164,3.682E-005
199,0.33333333333333331,D,-1.4715411181356697,0,3.200E-007
199,0.1,B+,-0.0036619243072888484,0.12151768958032352,6.132E-007
199,0.1,B-,-0.0036619243072888484,-0.12151768958032352,6.132E-007
199,0.1,E,-0.018032474352280826,0,7.760E-007
199,0.1,C+,-0.47675764753489641,7.5498810639453371,1.465E-006
199,0.1,C-,-0.47675764753489641,-7.5498810639453371,1.465E-006
199,0.1,A+,-1.2445419201136514,1.8533730584681949,3.535E-005
199,0.1,A-,-1.2445419201136514,-1.8533730584681949,3.535E-005
199,0.1,D,-1.4715416645264148,0,2.263E-007
199,0.03,B+,-0.0036621628066337512,0.12151911538389545,8.378E-007
199,0.03,B-,-0.0036621628066337512,-0.12151911538389545,8.378E-007
199,0.03,E,-0.018034857459518237,0,1.607E-006
199,0.03,C+,-0.47675513437893779,7.5498654705769042,1.474E-005
199,0.03,C-,-0.47675513437893779,-7.5498654705769042,1.474E-005
199,0.03,A+,-1.2445808635214188,1.8533802565134336,4.884E-005
199,0.03,A-,-1.2445808635214188,-1.8533802565134336,4.884E-005
199,0.03,D,-1.4715422500345303,0,8.119E-007
199,0.01,B+,-0.0036619752202141972,0.12151960887156654,1.332E-006
199,0.01,B-,-0.0036619752202141972,-0.12151960887156654,1.332E-006
199,0.01,E,-0.018034404292432523,0,1.154E-006
199,0.01,C+,-0.47675938767601234,7.5498614426703838,1.893E-005
199,0.01,C-,-0.47675938767601234,-7.5498614426703838,1.893E-005
199,0.01,A+,-1.244786955479205,1.8534309125553841,2.505E-004
199,0.01,A-,-1.244786955479205,-1.8534309125553841,2.505E-004
199,0.01,D,-1.4715427175395437,0,1.279E-006
199,0.003,B+,-0.0036624090043326169,0.12152595415685344,7.680E-006
199,0.003,B-,-0.0036624090043326169,-0.12152595415685344,7.680E-006
199,0.003,E,-0.0180414524845972,0,8.202E-006
199,0.003,C+,-0.47676396025895873,7.550172414302768,2.924E-004
199,0.003,C-,-0.47676396025895873,-7.550172414302768,2.924E-004
199,0.003,A+,-1.2457845163488992,1.8536566642055847,1.271E-003
199,0.003,A-,-1.2457845163488992,-1.8536566642055847,1.271E-003
199,0.003,D,-1.4715158536328681,0,2.558E-005
